2018-07-10 20:06:09,536,0x401,0x120098988972,6
2018-07-10 20:06:09,568,0x248,0x0000010000000000,8
2018-07-10 20:06:09,584,0x401,0x1300ae98d272,6
2018-07-10 20:06:09,632,0x401,0x14004f98d272,6
2018-07-10 20:06:09,664,0x248,0x0000010000000000,8
2018-07-10 20:06:09,696,0x487,0x00000000,4
2018-07-10 20:06:09,697,0x467,0x8c0000008c000000,8
2018-07-10 20:06:09,697,0x401,0x15004e98f872,6
2018-07-10 20:06:09,744,0x401,0x16004698bf72,6
2018-07-10 20:06:09,776,0x248,0x0000000000000000,8
2018-07-10 20:06:09,782,0x1,0x00,1
2018-07-10 20:06:09,782,0x12,0x00,1
2018-07-10 20:06:09,783,0x13,0x00,1
2018-07-10 20:06:09,797,0x18,0x00,1
2018-07-10 20:06:09,798,0x15,0x00,1
2018-07-10 20:06:09,798,0x401,0x1700d3998772,6
2018-07-10 20:06:09,845,0x401,0x18004e989673,6
2018-07-10 20:06:09,877,0x248,0x0000010000000000,8
2018-07-10 20:06:09,894,0x487,0x00000000,4
2018-07-10 20:06:09,894,0x467,0x8c0000008c000000,8
2018-07-10 20:06:09,895,0x401,0x19004f98bf72,6
2018-07-10 20:06:09,910,0x4a7,0xa502000000000000,8
2018-07-10 20:06:09,941,0x401,0x1a005298ca72,6
2018-07-10 20:06:09,973,0x248,0x0000010000000000,8
2018-07-10 20:06:09,992,0x401,0x1b00a4985073,6
2018-07-10 20:06:10,037,0x401,0x1c004d985c73,6
2018-07-10 20:06:10,069,0x248,0x0000010000000000,8
2018-07-10 20:06:10,085,0x487,0x00000000,4
2018-07-10 20:06:10,086,0x467,0x8c0000008c000000,8
2018-07-10 20:06:10,086,0x401,0x1d0017983773,6
2018-07-10 20:06:10,134,0x401,0x1e002898e671,6
2018-07-10 20:06:10,165,0x248,0x0000010000000000,8
2018-07-10 20:06:10,181,0x401,0x1f0043988771,6
2018-07-10 20:06:10,245,0x401,0x20003098cd71,6
2018-07-10 20:06:10,277,0x248,0x0000010000000000,8
2018-07-10 20:06:10,293,0x487,0x00000000,4
2018-07-10 20:06:10,294,0x467,0x8c0000008c000000,8
2018-07-10 20:06:10,295,0x401,0x21006599f271,6
2018-07-10 20:06:10,309,0x563,0x053200007e2d2af9,8
2018-07-10 20:06:10,341,0x401,0x220023989d71,6
2018-07-10 20:06:10,373,0x248,0x0000010000000000,8
2018-07-10 20:06:10,389,0x401,0x23004798ec71,6
2018-07-10 20:06:10,437,0x421,0x5273150023cf0600,8
2018-07-10 20:06:10,469,0x248,0x0000010000000000,8
2018-07-10 20:06:10,485,0x487,0x00000000,4
2018-07-10 20:06:10,486,0x467,0x8c0000008c000000,8
2018-07-10 20:06:10,486,0x401,0x00002d98f571,6
2018-07-10 20:06:10,534,0x401,0x01002f98fd71,6
2018-07-10 20:06:10,565,0x248,0x0000010000000000,8
2018-07-10 20:06:10,581,0x401,0x020046982972,6
2018-07-10 20:06:10,645,0x401,0x03004798c771,6
2018-07-10 20:06:10,677,0x248,0x0000010000000000,8
2018-07-10 20:06:10,693,0x487,0x00000000,4
2018-07-10 20:06:10,694,0x467,0x8c0000008c000000,8
2018-07-10 20:06:10,694,0x401,0x04005a989271,6
2018-07-10 20:06:10,741,0x401,0x050056986372,6
2018-07-10 20:06:10,783,0x248,0x0000000000000000,8
2018-07-10 20:06:10,784,0x12,0x00,1
2018-07-10 20:06:10,789,0x13,0x00,1
2018-07-10 20:06:10,790,0x18,0x00,1
2018-07-10 20:06:10,790,0x15,0x00,1
2018-07-10 20:06:10,804,0x401,0x06000699a873,6
2018-07-10 20:06:10,836,0x401,0x07004498b472,6
2018-07-10 20:06:10,884,0x248,0x0000010000000000,8
2018-07-10 20:06:10,884,0x487,0x00000000,4
2018-07-10 20:06:10,885,0x467,0x8c0000008c000000,8
2018-07-10 20:06:10,900,0x401,0x08003a980873,6
2018-07-10 20:06:10,901,0x4a7,0xa602000000000000,8
2018-07-10 20:06:10,932,0x401,0x09000499d972,6
2018-07-10 20:06:10,980,0x248,0x0000010000000000,8
2018-07-10 20:06:10,996,0x401,0x0a00f897e072,6
2018-07-10 20:06:11,044,0x401,0x0b003f981373,6
2018-07-10 20:06:11,076,0x248,0x0000010000000000,8
2018-07-10 20:06:11,092,0x487,0x00000000,4
2018-07-10 20:06:11,093,0x467,0x8c0000008c000000,8
2018-07-10 20:06:11,093,0x401,0x0c00f2980773,6
2018-07-10 20:06:11,140,0x401,0x0d00e0999a72,6
2018-07-10 20:06:11,172,0x248,0x0000010000000000,8
2018-07-10 20:06:11,188,0x401,0x0e005498ee72,6
2018-07-10 20:06:11,236,0x401,0x0f000399ba72,6
2018-07-10 20:06:11,284,0x248,0x0000010000000000,8
2018-07-10 20:06:11,284,0x487,0x00000000,4
2018-07-10 20:06:11,285,0x467,0x8c0000008c000000,8
2018-07-10 20:06:11,300,0x401,0x10000799a972,6
2018-07-10 20:06:11,332,0x401,0x11006e992d73,6
2018-07-10 20:06:11,380,0x248,0x0000010000000000,8
2018-07-10 20:06:11,396,0x401,0x120099988972,6
2018-07-10 20:06:11,444,0x401,0x1300ae98d372,6
2018-07-10 20:06:11,476,0x248,0x0000010000000000,8
2018-07-10 20:06:11,492,0x487,0x00000000,4
2018-07-10 20:06:11,493,0x467,0x8c0000008c000000,8
2018-07-10 20:06:11,493,0x401,0x14005098d372,6
2018-07-10 20:06:11,540,0x401,0x15004e98f872,6
2018-07-10 20:06:11,588,0x248,0x0000010000000000,8
