2018-07-10 21:03:40,542,0x1,0x00,1
2018-07-10 21:03:40,547,0x12,0x00,1
2018-07-10 21:03:40,547,0x13,0x00,1
2018-07-10 21:03:40,548,0x18,0x00,1
2018-07-10 21:03:40,552,0x15,0x00,1
2018-07-10 21:03:40,552,0x401,0x060037986470,6
2018-07-10 21:03:40,552,0x401,0x07007997e46e,6
2018-07-10 21:03:40,557,0x248,0x0000000000000000,8
2018-07-10 21:03:40,558,0x401,0x0a003097e26e,6
2018-07-10 21:03:40,558,0x401,0x0b007797706f,6
2018-07-10 21:03:40,563,0x248,0x0000000000000000,8
2018-07-10 21:03:40,563,0x401,0x0c002398bf6f,6
2018-07-10 21:03:40,564,0x487,0x00000000,4
2018-07-10 21:03:40,568,0x467,0x8200000083000000,8
2018-07-10 21:03:40,568,0x401,0x0d00f0983e6f,6
2018-07-10 21:03:40,569,0x248,0x0000000000000000,8
2018-07-10 21:03:40,569,0x401,0x0e008c97d16f,6
2018-07-10 21:03:40,573,0x401,0x0f003d98b76f,6
2018-07-10 21:03:40,574,0x248,0x0000000000000000,8
2018-07-10 21:03:40,574,0x401,0x10003898776f,6
2018-07-10 21:03:40,579,0x487,0x00000000,4
2018-07-10 21:03:40,579,0x467,0x8200000083000000,8
2018-07-10 21:03:40,580,0x401,0x11009798fc6f,6
2018-07-10 21:03:40,580,0x248,0x0000000000000000,8
2018-07-10 21:03:40,594,0x401,0x1200ce97866f,6
2018-07-10 21:03:40,594,0x401,0x1300e5970570,6
2018-07-10 21:03:40,595,0x248,0x0000000000000000,8
2018-07-10 21:03:40,600,0x401,0x14007997f66f,6
2018-07-10 21:03:40,600,0x4a7,0x1100000000000000,8
2018-07-10 21:03:40,601,0x487,0x00000000,4
2018-07-10 21:03:40,605,0x467,0x8900000089000000,8
2018-07-10 21:03:40,606,0x401,0x15007a973170,6
2018-07-10 21:03:40,606,0x248,0x0000000000000000,8
2018-07-10 21:03:40,607,0x401,0x16007197d66f,6
2018-07-10 21:03:40,611,0x401,0x17000299736f,6
2018-07-10 21:03:40,611,0x248,0x0000000000000000,8
2018-07-10 21:03:40,611,0x401,0x18008897eb70,6
2018-07-10 21:03:40,616,0x487,0x00000000,4
2018-07-10 21:03:40,616,0x467,0x8b0000008b000000,8
2018-07-10 21:03:40,617,0x401,0x19008597b96f,6
2018-07-10 21:03:40,617,0x1,0x00,1
2018-07-10 21:03:40,638,0x12,0x00,1
2018-07-10 21:03:40,638,0x13,0x00,1
2018-07-10 21:03:40,638,0x18,0x00,1
2018-07-10 21:03:40,639,0x248,0x0000000000000000,8
2018-07-10 21:03:40,643,0x15,0x00,1
2018-07-10 21:03:40,644,0x401,0x1a008a97966f,6
2018-07-10 21:03:40,644,0x401,0x1b00d697db70,6
2018-07-10 21:03:40,649,0x248,0x0000000000000000,8
2018-07-10 21:03:40,649,0x401,0x1c008397d870,6
2018-07-10 21:03:40,649,0x487,0x00000000,4
2018-07-10 21:03:40,654,0x467,0x8b0000008b000000,8
2018-07-10 21:03:40,654,0x401,0x1d0050979b70,6
2018-07-10 21:03:40,655,0x248,0x0000000000000000,8
2018-07-10 21:03:40,655,0x401,0x1e005e97ff6d,6
2018-07-10 21:03:40,701,0x401,0x1f007897466d,6
2018-07-10 21:03:40,701,0x248,0x0000000000000000,8
2018-07-10 21:03:40,706,0x401,0x20006497c66d,6
2018-07-10 21:03:40,707,0x487,0x00000000,4
2018-07-10 21:03:40,707,0x467,0x8b0000008b000000,8
2018-07-10 21:03:40,708,0x401,0x21008d98d26d,6
2018-07-10 21:03:40,713,0x248,0x0000000000000000,8
2018-07-10 21:03:40,717,0x563,0x3031050da52d6a42,8
2018-07-10 21:03:40,718,0x248,0x0000000000000000,8
2018-07-10 21:03:40,718,0x421,0x9256150048d90600,8
2018-07-10 21:03:40,719,0x487,0x00000000,4
2018-07-10 21:03:40,733,0x467,0x8b0000008b000000,8
2018-07-10 21:03:40,734,0x401,0x00006497f46c,6
2018-07-10 21:03:40,741,0x248,0x0000000000000000,8
2018-07-10 21:03:40,742,0x401,0x01006397256d,6
2018-07-10 21:03:40,742,0x401,0x02007c97646d,6
2018-07-10 21:03:40,747,0x248,0x0000000000000000,8
2018-07-10 21:03:40,747,0x401,0x03007c97f96c,6
2018-07-10 21:03:40,747,0x4a7,0x1200000000000000,8
2018-07-10 21:03:40,748,0x487,0x00000000,4
2018-07-10 21:03:40,753,0x401,0x05008a97f66d,6
2018-07-10 21:03:40,753,0x401,0x060038986370,6
2018-07-10 21:03:40,758,0x248,0x0000000000000000,8
2018-07-10 21:03:40,758,0x401,0x07007a97e46e,6
2018-07-10 21:03:40,759,0x487,0x00000000,4
2018-07-10 21:03:40,773,0x467,0x8b0000008b000000,8
2018-07-10 21:03:41,589,0x401,0x16007c97d26f,6
2018-07-10 21:03:41,594,0x248,0x0000000000000000,8
