2018-07-12 12:51:38,145,0x421,0x389414002e9d0600,8
2018-07-12 12:51:38,146,0x248,0x0000000000000000,8
2018-07-12 12:51:38,150,0x401,0x0000a091fe76,6
2018-07-12 12:51:38,151,0x4a7,0x2700000000000000,8
2018-07-12 12:51:38,151,0x401,0x010012920c77,6
2018-07-12 12:51:38,152,0x248,0x0000000000000000,8
2018-07-12 12:51:38,156,0x401,0x04004a926776,6
2018-07-12 12:51:38,157,0x401,0x050041922f76,6
2018-07-12 12:51:38,161,0x487,0x00000000,4
2018-07-12 12:51:38,162,0x248,0x0000000000000000,8
2018-07-12 12:51:38,162,0x467,0x8600000086000000,8
2018-07-12 12:51:38,177,0x401,0x0600da924c76,6
2018-07-12 12:51:38,444,0x248,0x0000000000000000,8
2018-07-12 12:51:38,445,0x401,0x080020921176,6
2018-07-12 12:51:38,449,0x401,0x0900c0921376,6
2018-07-12 12:51:38,449,0x1,0x00,1
2018-07-12 12:51:38,450,0x12,0x00,1
2018-07-12 12:51:38,450,0x13,0x00,1
2018-07-12 12:51:38,455,0x401,0x0d00fe920f76,6
2018-07-12 12:51:38,455,0x487,0x00000000,4
2018-07-12 12:51:38,460,0x248,0x0000000000000000,8
2018-07-12 12:51:38,460,0x467,0x8600000086000000,8
2018-07-12 12:51:38,460,0x401,0x0e0037929175,6
2018-07-12 12:51:38,475,0x401,0x0f0092925a75,6
2018-07-12 12:51:38,608,0x401,0x1000c092aa75,6
2018-07-12 12:51:38,609,0x401,0x11001293dd75,6
2018-07-12 12:51:38,613,0x487,0x00000000,4
2018-07-12 12:51:38,614,0x467,0x8600000086000000,8
2018-07-12 12:51:38,614,0x248,0x0000000000000000,8
2018-07-12 12:51:38,615,0x401,0x12003292c375,6
2018-07-12 12:51:38,619,0x248,0x0000000000000000,8
2018-07-12 12:51:38,619,0x401,0x18003b921176,6
2018-07-12 12:51:38,624,0x401,0x19004092f675,6
2018-07-12 12:51:38,624,0x487,0x00000000,4
2018-07-12 12:51:38,625,0x467,0x8600000086000000,8
2018-07-12 12:51:38,640,0x248,0x0000000000000000,8
2018-07-12 12:51:39,174,0x401,0x1a0039920b76,6
2018-07-12 12:51:39,175,0x401,0x1b004992b175,6
2018-07-12 12:51:39,175,0x248,0x0000000000000000,8
2018-07-12 12:51:39,179,0x401,0x1c003792fd75,6
2018-07-12 12:51:39,180,0x563,0xc831050d052eea5c,8
2018-07-12 12:51:39,180,0x401,0x1d00c4913376,6
2018-07-12 12:51:39,181,0x1,0x00,1
2018-07-12 12:51:39,185,0x248,0x0000000000000000,8
2018-07-12 12:51:39,186,0x421,0x39941400978f0600,8
2018-07-12 12:51:39,190,0x401,0x0000a0910177,6
2018-07-12 12:51:39,191,0x487,0x00000000,4
2018-07-12 12:51:39,191,0x467,0x8600000086000000,8
2018-07-12 12:51:39,205,0x248,0x0000000000000000,8
2018-07-12 12:51:39,366,0x401,0x020029920277,6
2018-07-12 12:51:39,367,0x248,0x0000000000000000,8
2018-07-12 12:51:39,371,0x401,0x03002e92ce76,6
2018-07-12 12:51:39,371,0x4a7,0x2900000000000000,8
2018-07-12 12:51:39,372,0x401,0x040049926c76,6
2018-07-12 12:51:39,376,0x487,0x00000000,4
2018-07-12 12:51:39,377,0x401,0x07002e925876,6
2018-07-12 12:51:39,377,0x401,0x08001f921176,6
2018-07-12 12:51:39,381,0x487,0x00000000,4
2018-07-12 12:51:39,382,0x467,0x8600000086000000,8
2018-07-12 12:51:39,382,0x248,0x0000000000000000,8
2018-07-12 12:51:39,397,0x401,0x0900c0921476,6
2018-07-12 12:51:39,500,0x248,0x0000000000000000,8
2018-07-12 12:51:39,501,0x401,0x0b0022922c76,6
2018-07-12 12:51:39,505,0x401,0x0c00a0921076,6
2018-07-12 12:51:39,506,0x1,0x00,1
2018-07-12 12:51:39,506,0x12,0x00,1
2018-07-12 12:51:39,507,0x13,0x00,1
2018-07-12 12:51:39,510,0x248,0x0000000000000000,8
2018-07-12 12:51:39,511,0x401,0x0f0093925b75,6
2018-07-12 12:51:39,515,0x401,0x1000c092ab75,6
2018-07-12 12:51:39,516,0x487,0x00000000,4
2018-07-12 12:51:39,516,0x467,0x8600000086000000,8
2018-07-12 12:51:39,531,0x248,0x0000000000000000,8
2018-07-12 12:51:39,642,0x401,0x12003292c575,6
2018-07-12 12:51:39,643,0x248,0x0000000000000000,8
2018-07-12 12:51:39,647,0x401,0x13007f92fd75,6
2018-07-12 12:51:39,648,0x401,0x140038921576,6
2018-07-12 12:51:39,648,0x487,0x00000000,4
2018-07-12 12:51:39,648,0x467,0x8600000086000000,8
2018-07-12 12:51:39,652,0x248,0x0000000000000000,8
2018-07-12 12:51:39,653,0x401,0x150037920476,6
2018-07-12 12:51:39,653,0x401,0x16002392e175,6
2018-07-12 12:51:39,658,0x4a7,0x2a00000000000000,8
2018-07-12 12:51:39,658,0x248,0x0000000000000000,8
2018-07-12 12:51:39,659,0x401,0x1700ec937c75,6
2018-07-12 12:51:39,673,0x401,0x18003b920f76,6
2018-07-12 12:51:39,717,0x487,0x00000000,4
2018-07-12 12:51:39,718,0x467,0x8600000086000000,8
2018-07-12 12:51:39,718,0x248,0x0000000000000000,8
2018-07-12 12:51:39,723,0x401,0x19004192f475,6
2018-07-12 12:51:39,723,0x401,0x1a003a920b76,6
2018-07-12 12:51:39,723,0x248,0x0000000000000000,8
2018-07-12 12:51:39,724,0x401,0x1b004892b275,6
2018-07-12 12:51:39,729,0x248,0x0000000000000000,8
2018-07-12 12:51:39,729,0x401,0x2200f991cc76,6
2018-07-12 12:51:39,734,0x401,0x23002592b076,6
2018-07-12 12:51:39,734,0x248,0x0000000000000000,8
2018-07-12 12:51:39,735,0x421,0x40941400089c0600,8
2018-07-12 12:51:39,749,0x487,0x00000000,4
2018-07-12 12:51:39,798,0x467,0x8600000086000000,8
2018-07-12 12:51:39,803,0x401,0x00009f910477,6
2018-07-12 12:51:39,803,0x248,0x0000000000000000,8
2018-07-12 12:51:39,804,0x401,0x010013921477,6
2018-07-12 12:51:39,808,0x401,0x02002a920877,6
2018-07-12 12:51:39,809,0x248,0x0000000000000000,8
2018-07-12 12:51:39,809,0x401,0x03002e92d176,6
2018-07-12 12:51:39,809,0x487,0x00000000,4
2018-07-12 12:51:39,813,0x467,0x8600000086000000,8
2018-07-12 12:51:39,814,0x401,0x04004a926c76,6
2018-07-12 12:51:39,814,0x248,0x0000000000000000,8
2018-07-12 12:51:39,829,0x563,0xcd310000052e0ae7,8
2018-07-12 12:51:39,830,0x401,0x050041922f76,6
2018-07-12 12:51:39,831,0x4a7,0x2b00000000000000,8
2018-07-12 12:51:39,909,0x248,0x0000000000000000,8
2018-07-12 12:51:39,910,0x401,0x07002e925976,6
2018-07-12 12:51:39,914,0x487,0x00000000,4
2018-07-12 12:51:39,915,0x467,0x8600000086000000,8
2018-07-12 12:51:39,916,0x401,0x080020921476,6
2018-07-12 12:51:39,916,0x248,0x0000000000000000,8
2018-07-12 12:51:39,920,0x401,0x0900bf921476,6
2018-07-12 12:51:39,921,0x401,0x0a00f991c576,6
2018-07-12 12:51:39,921,0x248,0x0000000000000000,8
2018-07-12 12:51:39,925,0x401,0x0b0022922c76,6
2018-07-12 12:51:39,926,0x487,0x00000000,4
2018-07-12 12:51:39,926,0x467,0x8600000086000000,8
2018-07-12 12:51:39,927,0x401,0x0c00a1921176,6
2018-07-12 12:51:39,942,0x248,0x0000000000000000,8
2018-07-12 12:51:40,228,0x401,0x0e0038929375,6
2018-07-12 12:51:40,229,0x248,0x0000000000000000,8
2018-07-12 12:51:40,233,0x401,0x0f0092925c75,6
2018-07-12 12:51:40,234,0x1,0x00,1
2018-07-12 12:51:40,234,0x12,0x00,1
2018-07-12 12:51:40,238,0x13,0x00,1
2018-07-12 12:51:40,239,0x18,0x00,1
